key,occurrences,candidateIds,sourceRecordIds,status
"template:2eso:funciones:template-6s8sd3","2","[""cand-39acfa4c-5284-5aa1-bda7-191d287eba0a"",""cand-ee44c807-9461-5719-acd6-51334ecfd971""]","[""src-1948060e-c399-59a8-bff4-a005994bc3b4"",""src-72742400-afac-5790-9971-3f3897dda6c3""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:funciones:template-ab10yd","3","[""cand-2100dcd6-5e1c-5aae-8007-55f9562853cb"",""cand-80281a46-dd3c-5c16-9bc3-ff3b17da5d2b"",""cand-d8b17cc9-4622-53ec-901b-155ebe3b0238""]","[""src-4526cb41-a961-5400-81c3-32b557f0360b"",""src-eeafc3ad-312b-58b8-92cf-74e3de95da5e"",""src-eb09c803-849f-589d-ae7e-bf30544a9f54""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:funciones:template-fwsq78","5","[""cand-10072768-29ac-5ab7-909d-4dec98997073"",""cand-15c9885e-2c0f-5fd0-9258-803100e8b33a"",""cand-9956daf6-bad9-5c4c-8ee4-652e9682b90e"",""cand-ddeaa7f8-6912-52f5-81f0-c01c568b37b7"",""cand-e9979702-bd59-5e0a-a2ff-be08f5a7ae61""]","[""src-40b7bae2-aa4c-50fa-9fac-852d3c651b15"",""src-3e0b0e78-a441-5f5f-a83e-fbe8b1a155ac"",""src-bc9ca232-abbe-5553-9095-f109013207cc"",""src-5d91f7f9-65d0-5bab-a608-88922966ef49"",""src-bdc80dd0-e3ac-5415-9cd1-865e0634746e""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:funciones:template-prmfxh","2","[""cand-1941b85b-7abc-5a95-b83e-673df0918029"",""cand-8bf73afe-a46c-5ed7-9a7a-142bb5d69552""]","[""src-6ffb7194-7d08-531f-a227-c3c2540ed1dd"",""src-2727a222-c282-56a6-8098-1a1a631df04a""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-19i1bjk","4","[""cand-18a4dbe6-88f8-5b6d-8097-8e29e609c6ac"",""cand-2117bcd3-5eaf-532c-adb8-0197ca32e57f"",""cand-7e326e6d-0e4a-5f42-a03d-1ddc1441b4be"",""cand-fade8200-879c-511c-83d3-0ced9228bf8a""]","[""src-56fa494e-dc9a-5a6a-940d-99cb924867f6"",""src-f70ceb03-ed62-521c-8c11-ef4230eac2a2"",""src-7a59b4e6-0ad2-5b5a-9c10-c8db67f5efd8"",""src-64dafe82-5979-5f34-81d1-45f388fa893a""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-1ewdxka","2","[""cand-82493b97-e4db-5a8a-b9ed-e5485fee6201"",""cand-f0362c1b-5b23-5663-9c11-b9bd55905678""]","[""src-6e89a81f-dc2c-55a3-8035-74c2d3655745"",""src-28360475-feb7-5666-856c-b87df9b5686f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-1oft2dq","5","[""cand-1cbffebd-a4ab-5a74-ad58-a05f5930b22f"",""cand-2faa9567-10e3-5721-8788-78a0cf64ab1f"",""cand-764b51bc-b5cb-5ce5-b7fa-6ff606d5f617"",""cand-ae795c62-634d-5402-9e7e-7c1e8076e1ac"",""cand-d535b4cc-1707-5e17-bd8f-3c2cb16854e9""]","[""src-8efe9c57-5d4f-565a-aab3-cec6a14b3645"",""src-ec2138ee-3cb3-59a3-bfe7-a9d629020935"",""src-a0d7cc33-2262-5eac-89f2-e5bdcd101818"",""src-fb761c18-0c79-5669-a92f-f7d66b5f3308"",""src-1edecff7-e6f6-5716-b297-09c9e9c178cf""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-1pvg655","3","[""cand-6f0a91dc-81f3-5576-9790-d2ddd89f4773"",""cand-b08365b8-bed7-5004-8ace-0a8e5b3ad47a"",""cand-ea5c0f71-e9b2-528f-8551-5f40d8480e32""]","[""src-e08aea0e-a8a1-5594-b7bc-dbb9b406f73b"",""src-0394d992-4b45-5083-89ac-4bb4d6ef4579"",""src-847681cf-efb0-5e3e-a7f6-36c8d2497a01""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-1uqll0g","3","[""cand-0dd0fe52-7106-5fa0-bd34-e87178deeb89"",""cand-3a21f8a5-2e65-56d3-80fd-6bb8f8510206"",""cand-89c78cd7-cb8a-5fa5-b7b7-d3b00d4ec003""]","[""src-1bcce118-341b-5bab-a91b-ca0eeb955e0d"",""src-46249a8c-2e65-5e46-97b5-018058232fc3"",""src-bca9245d-d6aa-54fe-808d-e9828fec5d65""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-1xjo48h","6","[""cand-3061a7bc-b26e-5394-9a55-3f230555fdb0"",""cand-3e266dea-6113-504c-b545-f38681006f3c"",""cand-6d53aa09-d721-5950-90c0-a26612f9b4a3"",""cand-914da17a-722c-5df6-9ab4-2a8f2b5ce74e"",""cand-c9bfe96a-e145-5708-b5da-3c3535094a56"",""cand-ed5084bd-552a-5990-b126-c88e16cc78cf""]","[""src-19771c5f-340d-5896-970a-4c738e286e8e"",""src-a0161f42-f3da-5d26-9a25-175e42f48733"",""src-be8fd2c8-d0a6-5f71-8e7f-9668089d4a98"",""src-7e87b95c-6932-542f-b6cf-58b261a5516f"",""src-c26a6eb7-efa5-5698-9e5f-7ad0d8dfb7a2"",""src-199e479c-dbf3-5a42-96fa-6da8900f3bb2""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-1ysbur2","6","[""cand-22956d6d-924d-5bb7-8782-2a3a75d7f3fa"",""cand-711bac6a-a75d-564c-a31e-c53795796677"",""cand-9f333103-e445-5a2b-8a1c-a1cf00c9d7e5"",""cand-c22b582b-5420-52e7-978a-de52ca44e37d"",""cand-d620a6ff-3f8f-5e3d-b020-6cf0f8822c81"",""cand-dca56e37-730f-5e98-9f10-76f22d870119""]","[""src-d01aab8e-e444-523b-b53f-b23c3df5e1c1"",""src-8c3a65da-aebb-5e77-bdc7-bdcef332460f"",""src-95084cb8-e162-5e79-abf6-5a9cdfca0bd1"",""src-52f79167-4227-5acb-b466-7bd02be77fb7"",""src-2c1968b7-522e-53bc-bec9-12e4355fe647"",""src-3a1da9ef-4c5b-5657-af03-9a2258c380c4""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-3v6isc","3","[""cand-10537231-c641-584b-a3ba-ad803ce52c1e"",""cand-b19b8ca2-4631-55eb-b608-f3de6d885f0b"",""cand-f3db5328-36d0-5a07-9c8c-2237667db467""]","[""src-470a3f1f-d2f8-5723-9a75-3a126335b554"",""src-727b0e14-38e1-55e9-bd92-a2bee7150558"",""src-1007d0d3-622f-5935-a398-7478c7f1274f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-i58xkf","5","[""cand-28e8d089-176a-599f-a480-7e55c8698611"",""cand-3a773d81-a1fd-515d-be3a-01b2c4ee2466"",""cand-6ff502cb-8f5d-592b-8005-e9e34c363eab"",""cand-71c7f845-848f-5a1d-94a5-114a701646ef"",""cand-99889979-7ada-5d7d-895d-0dc2cc04064b""]","[""src-3c7a6639-8077-56e3-827a-8a0509b69584"",""src-09c9a53a-87af-50ef-bea0-e97c65645d47"",""src-888eb0de-b31f-5b12-b7cd-29571a9f48e1"",""src-4af0c322-a3a6-545a-8dec-9153ac805f40"",""src-3df32509-b896-5e00-8dcc-c223f050aa11""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:numeros-enteros:template-u89k5q","3","[""cand-4f158417-7ced-5088-9ddb-ad4a9fa584f5"",""cand-8133de72-7f87-59ec-8be5-97c71c7a7d89"",""cand-cf0eea44-789f-54d4-9e1f-386cd55d7564""]","[""src-425f5efe-30d7-574e-b0db-68f31e3ca43a"",""src-043c1a8b-e7f5-5e4f-9142-06c79678d56d"",""src-e71f1fbc-866f-500d-a625-3fd57fc58ac0""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-111jhnh","3","[""cand-18f55f71-c46f-5f94-b698-ce5f25b1d81e"",""cand-7bb4b9ba-cf02-5509-90dd-d034f09b4329"",""cand-de263d45-c0e4-58a3-85eb-c5f3fe33e411""]","[""src-57d27cac-26f4-5bbe-88d2-c1ccc2bb5e17"",""src-afe8a255-3343-5058-a2b4-7ac371f7867a"",""src-9e99b7f1-61b2-53d6-a1b1-c95d43ecb994""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-155vfxa","3","[""cand-077d6489-54e5-5de1-9c52-cd3be408342c"",""cand-5657ee46-5c4c-5f81-9963-01f91e26bd80"",""cand-79b5cf8d-22b7-5ce4-9e4c-6b79ddc2b2ba""]","[""src-97018e92-6c5c-595e-8be4-c209c9dc0a66"",""src-991ac455-8849-5637-9ff0-b30087d30116"",""src-0d08a035-b59c-5c32-8390-0d419e24f7a5""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-19rl6oy","3","[""cand-3d6da0e0-43d8-5a06-be81-b6da1681c0fa"",""cand-528b55ef-45f6-59e6-a7f2-d38e399e0157"",""cand-8da2e900-969a-5982-8682-7c4b057bb598""]","[""src-e7dc304e-8a31-58f2-b338-f65db0ce2bd3"",""src-5cd3fb04-a9a0-5c5a-8ed7-5c8847796eb8"",""src-35546ba2-99df-5d32-9af4-a9d8028e9569""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-1wccx7m","3","[""cand-2f6b0f72-4f97-5113-8aad-acea1cb9c6d1"",""cand-ae72cd18-2328-5abc-8513-395e7333aab2"",""cand-d71c338f-0638-5dc5-b020-a1beebf1bc68""]","[""src-1c844d09-2de0-50de-bfbe-af4216649ede"",""src-2b789732-d64c-5aec-b261-71edd8697176"",""src-4ae94504-7df5-58d1-be76-f5ce62244a24""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-1xpz1cb","5","[""cand-2ea35609-b2d0-5506-8d89-68d6fe1ba68e"",""cand-44ee3db8-c6e6-543d-9f77-eebdcad0944b"",""cand-68122536-a4af-5570-89e2-ea085909fc10"",""cand-97478b76-dff4-54c1-a6ff-632d408b72bf"",""cand-fd262ea1-8e46-539f-a391-0214507cd3a2""]","[""src-b27a39cc-90ec-5690-a155-86188456c835"",""src-57d50cee-ca0a-51ac-8170-282fa4b5d8f0"",""src-ec5ad52f-6f5b-551d-98d7-f6e416ac1611"",""src-0253c558-c666-5f42-9478-935fa73742df"",""src-c080f456-4d33-5c0c-9eaf-ce0d241e6b63""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-9m4gru","2","[""cand-50ef1d76-3433-55af-8774-225f5bf9de94"",""cand-f4ffb79b-ddbf-50ff-8622-4b50f92ed2c2""]","[""src-24ef9543-cdce-561a-b848-21ea2af43604"",""src-61018aa1-d1f6-5326-b86c-ebde7a0cdfc6""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-cy3weq","3","[""cand-24dccb95-4759-56ae-88c6-907c4eba9bc2"",""cand-84334ee0-d9f0-5b76-8421-0d1b523c7320"",""cand-b69e64f5-ce14-51fb-aee1-9f50934f83f8""]","[""src-eff78db4-4225-5418-9a5d-a73be0e31263"",""src-611bf8dc-a3ac-5eb1-9571-d722b23e555a"",""src-7049586a-0fc1-58a6-a803-b3b9f12ff7cc""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-jpykyg","2","[""cand-41b17ddf-eccd-57c0-8a77-73f5fbc9fbb7"",""cand-cbd48b4e-f24b-54d0-a49f-286115b5a287""]","[""src-58ebd2a2-b783-5af3-8c13-28d7589e00ac"",""src-fc6d78ce-84d3-5b33-a0e0-401b159db438""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-laih5x","4","[""cand-0db1cda4-a845-53dc-a2a1-e210ca8c0318"",""cand-6e997718-3327-56ce-a414-dc6b1ce889d2"",""cand-98eeb7b8-d479-5135-85cd-5e046fbcb0ac"",""cand-e1fa3379-4f95-53bb-a845-7997c17266b7""]","[""src-c93ca37c-8fbd-59a4-b317-33c13233c30b"",""src-ef5bc846-99c2-5e04-a1c0-bf4f9ff5b5f6"",""src-9c5efcd9-aa78-57bf-9899-134e0162b5fb"",""src-ed436bfb-fe13-5af3-87f9-27c9c4594e5c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:potencias-raices-cuadradas:template-nxsw3j","2","[""cand-2c1542b8-9df1-55d6-b633-6c2e18319f3f"",""cand-5384b9a0-367f-5041-874e-7af5bfc60cc5""]","[""src-7b4086a6-94be-5697-9efb-65d7b3a50b63"",""src-cd17f3bf-3c65-5cfb-8bbf-cf3885371224""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:proporcionalidad:template-19so7s","2","[""cand-6d555856-6f02-5156-8b0e-2669f1422a96"",""cand-bdf0d068-bfd7-5982-95e9-efd86bbf9473""]","[""src-0a1cd500-4721-5525-9380-e1d1b4b78e8a"",""src-5396beb3-ee7b-5265-b33a-e896af5f63cb""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:proporcionalidad:template-npac3g","4","[""cand-82d3f988-4e7b-5ed9-ad35-e87ec998ab0c"",""cand-99a82712-c1e3-5f03-a5d3-a7d951b373a7"",""cand-a76461a2-4868-51c6-9cf7-cac604e7a0ca"",""cand-bc80f3ce-5b55-56c9-b440-a6335e8a7419""]","[""src-ae554c06-1df5-57cb-9b83-21e6003d594d"",""src-f5cfe809-91a9-518f-b9ec-5120b0ea2095"",""src-701b9f49-9ed7-59da-9424-6e857772266e"",""src-99fb6189-21dc-5d10-854f-1cffc52bb95c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-16i3cef","6","[""cand-2f7daf17-b5fa-5c8b-b7ce-c0fb5c64301b"",""cand-7e807011-db55-5673-9b76-47da33df980d"",""cand-8592ad02-7b56-5e57-b61e-70a16bb43fbf"",""cand-dffc34c0-0c4a-5c40-88e6-f4267614fdd2"",""cand-f5e2c510-9dbd-5ff9-abd5-0156e18aef18"",""cand-fce2ab2d-9884-59bd-a222-5e020590bced""]","[""src-13728e7c-94c4-5511-ab07-c2253e28e693"",""src-fd4374bd-cccf-5a96-acd0-4b97d8f4763c"",""src-1abc182e-b0a4-5641-b482-1aba63dcfff7"",""src-6c74937b-4463-5f07-9904-90e38372d453"",""src-7c7fa02e-5c74-59dc-8621-02fc87607b88"",""src-60bce068-cbb6-5ca5-ad85-fa56a47b2ef2""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-19wdwgb","3","[""cand-7b02e9ad-7522-562f-a2a7-602b06b09ebb"",""cand-a69d2fe7-3884-56fe-a48c-8d77dd92123f"",""cand-d3aa21d5-3c09-5992-a3e5-ebcd1cee9b7f""]","[""src-32b65d9e-037a-5ac0-97f0-f58b5300217b"",""src-72ecdff2-e2ec-5ede-ae6a-67db5251f589"",""src-d36e291c-bb21-5500-a8a6-67d230e55806""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-1t6fs2m","2","[""cand-a296990b-60da-52fc-9fce-da2be647c0ec"",""cand-d081e206-edc2-56de-b595-bf7ebc1eacf6""]","[""src-52e0d810-831d-5e45-81bf-1b95ae68d0da"",""src-1d8b99f6-0f12-532c-bc7b-427bc5d3eb35""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-1x02ggf","5","[""cand-3a30d4c5-9413-5de8-9a84-701fee54ff7c"",""cand-9e90c786-b705-5a44-bb36-1f7918ccf783"",""cand-b189abd4-9b76-59d3-a382-f057a90fa9f3"",""cand-ba43b058-697f-5a07-b82b-efaae26fe1b4"",""cand-db7faa22-52ec-55b0-a187-c8e5fc0e331e""]","[""src-8f81a2b1-7230-5046-a7e9-157ced453383"",""src-aa7f945c-6e3a-5a1e-9475-33cb0a6151e0"",""src-2aa54e59-2aa7-5586-ac55-3228b3ba2938"",""src-76e15539-f330-5d4a-ad66-05c2a3852fb3"",""src-526a5643-0228-5336-8d83-fb632dcc5e76""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-1xnkehx","2","[""cand-56d6e8d3-8acb-5989-a40b-25dad10c6046"",""cand-edb1000c-8b3d-5177-bb26-d78eed6f528b""]","[""src-1a87f697-7d6d-55dd-8e15-19f8716c7a16"",""src-5db4f897-7279-5eb5-ae49-ac5af3c18402""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-2jy6rt","3","[""cand-44fee5ed-2207-50f4-a890-d659f4e52b25"",""cand-6d5cc291-5aa7-56a0-b1a9-7d8288bab08d"",""cand-866a286f-96df-5c01-8f59-8d0c49e15d17""]","[""src-80f39fc3-f01b-58ba-a669-ed6fb9a56d0c"",""src-8625ddf4-4253-56f6-a0d1-302d21170507"",""src-8b779f78-de71-5b1b-8e9d-94837c69a748""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-4zw6sn","8","[""cand-0ae69134-caa1-5d37-ba19-f79b94965375"",""cand-3c35abbf-307b-511a-8ea8-4560a84cf3fc"",""cand-6a208199-b008-5101-b6f8-60333227bb20"",""cand-84dac5d9-a511-588e-8439-e7a27afd3437"",""cand-a289737a-19b5-5084-8f46-b3b0c58ec024"",""cand-a63388a3-f716-5fd8-b7dd-6e480ab87167"",""cand-b2a30a6c-b65a-5606-ab2a-6d0ae9a4e5e3"",""cand-ec6b9f03-6af2-531e-9a32-b362154c7aa9""]","[""src-a9ea62aa-cc27-565d-8d8d-dc18c5cd2831"",""src-f5dc8e85-aa58-54f4-958a-bc3d6fa78e74"",""src-dab99674-d75f-5e1d-a012-321a8f326329"",""src-30a60fde-ac5c-5506-aa4f-88dd7d46a9b6"",""src-b5e5c075-7675-5f8b-ba5c-f75f314d87f0"",""src-82f8bbfb-34ec-5c10-b0dd-6582b7e1fe68"",""src-26777eee-a7ac-58c1-bfd9-539881cf531b"",""src-09f02bae-1c53-557f-ae51-e375649d9231""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-6hws6r","8","[""cand-0ca1f7e8-d6fd-553f-9a15-f17c4bdae25b"",""cand-25ec587b-6cea-5e23-a130-14b66769cb75"",""cand-277b4eb7-33fa-5947-9379-6ec1113b8921"",""cand-4c03d065-18dd-5433-ad42-67268649407b"",""cand-ac3fb77e-2b8c-5320-a01b-db60e019ab86"",""cand-c756505a-b074-516b-a768-36f920372b4f"",""cand-dd478b1d-cf0c-5911-9ae1-51e5142e7ffa"",""cand-ee142292-a0bd-5037-addf-3ac110510575""]","[""src-7063e4da-1cf0-53e5-b43b-c807e221fc86"",""src-a296e4f9-674e-57ca-a55c-9ed2834605da"",""src-236f5b27-8fbb-51fc-a4fc-d79c7df0974e"",""src-24b0956b-9869-5cd4-a12b-09bbeca07f7b"",""src-cf3ebdf0-f406-5f73-bd27-b6e318f24af1"",""src-3f4aabd7-bc54-54a0-869b-94900059e28d"",""src-0998e26e-583c-5b43-93d7-cd6530fc5147"",""src-6c429383-7fec-55e2-8ee5-1f35c54cd11c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-a3p09r","2","[""cand-2543d2e4-9a21-5194-8207-2df17d51c126"",""cand-7657f472-232a-5953-8e24-44b99e685412""]","[""src-df1dec4b-a247-59c0-a0c9-77e1eeb1e2ac"",""src-a1d267e8-0434-5661-bbe4-103e38ffdfa3""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:2eso:sistemas-ecuaciones:template-tn9mjx","8","[""cand-1a07cf31-341d-5526-9b54-77183a437f82"",""cand-2cea0a99-f533-5690-9e80-e6c333b22b03"",""cand-3f6a1a01-22f0-5565-9637-901de3c8fd97"",""cand-458ccfee-299f-59cf-a192-76e40696b85a"",""cand-7b182277-b471-5caa-963f-d5a3612d6c0d"",""cand-9ac5a47b-ad92-5a99-9e4a-6cd904ea36e2"",""cand-dcf76450-103c-5aae-bf0f-d97901d4628d"",""cand-f2e22381-90b1-5f69-87e9-ca4b8f5945a9""]","[""src-d38da273-4c6d-5558-a76a-27a9a3182da8"",""src-b1748e3d-7420-5013-95a2-f33c0c751655"",""src-e7258cfd-be5a-514c-8cff-cf1853cd61d5"",""src-a9334e71-ab08-5d86-bf0a-4fb2c74a0a27"",""src-c6c49e48-0a8a-5d16-a9c8-bff8a74f064c"",""src-e3e2dbe9-7b3a-56dc-ad33-c1d4a71553f8"",""src-45df1bb4-4f5a-5b70-a1c0-aaa8cb950749"",""src-e393c5ee-5383-5db2-b488-e92820fa1849""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:cuerpos-geometricos:template-115vglj","2","[""cand-2bad96d7-78a7-5b1e-98d4-605834bc5ba1"",""cand-a28b4068-b1ee-5f59-9489-5a46fb8ff21d""]","[""src-9a2b9b26-dc43-5d65-8b07-6523a6113a6a"",""src-25bfee04-868e-5bd1-8fa5-9cae2754010c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:cuerpos-geometricos:template-1ros7rq","2","[""cand-341459bd-b2f1-56a5-91d9-1e2cad95f08b"",""cand-38d977e0-e124-53c5-a400-72a18ab4e230""]","[""src-28428d79-5ba8-51c0-a8fc-a08d7a465a13"",""src-c16fd03b-d851-504a-802a-dfd8bb8a711d""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:cuerpos-geometricos:template-an0qxj","4","[""cand-2a960e35-4f7f-5e16-b5f4-5618da3068a9"",""cand-40b23fe6-4b21-558e-9474-0597b4477c71"",""cand-8c5f12a2-8c3d-5a7d-9e5d-b7e1e3152098"",""cand-e43ea1f1-6ef4-516a-95db-fe26da2d3c13""]","[""src-829722ed-1b18-5186-96b7-290d4975133b"",""src-e139b7b6-f96b-514e-a1c9-08d8d9f86c08"",""src-0b3ab03f-f0df-54e6-bdca-5269c926fd94"",""src-119b78e7-cd08-5491-bdd2-e0c256ca7cef""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:cuerpos-geometricos:template-e4pn5z","2","[""cand-66f9fb70-ec14-53d6-8f06-18de48a577c5"",""cand-b8a0ca9e-f851-53f8-8456-2e80461c8a0f""]","[""src-2ee882eb-87f0-57e7-9a67-9bb1024f8b19"",""src-5406b7b8-ac19-5f90-a751-59a226a87666""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:cuerpos-geometricos:template-gbx0z0","4","[""cand-737634d7-add5-580d-86aa-c131bc0777d4"",""cand-91081e43-d6f7-5deb-b6e9-495d8b8ea54d"",""cand-beeff735-5079-5b40-946e-e6b40e126c3c"",""cand-d963478e-190b-51a5-a83e-4d4958a59cce""]","[""src-05163f04-e23b-5453-9eb6-53f0fdf4fa4b"",""src-f6e42085-031a-5097-8068-d244227b45c4"",""src-4a020df3-9d5e-50d7-9300-3517c1c28c39"",""src-94999ea8-d9ed-5d57-bd0b-c92eed181500""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:cuerpos-geometricos:template-kx9spg","2","[""cand-59f5d6eb-b23b-51f5-8110-ecc23af31015"",""cand-c3afa17d-4c67-504e-a6dc-fb2cf7f1f70a""]","[""src-b9676ed3-c6b2-5151-b9b4-b504e33763c6"",""src-110dac14-6b50-5ea5-85f9-104b64bf7360""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:ecuaciones-sistemas:template-122ylga","3","[""cand-4e2265b3-d2aa-5a1d-a83e-bed7c3d0652a"",""cand-df066dab-bdf1-5dda-b708-f02fe8a1cca1"",""cand-f7c47e7f-9ccd-551b-b007-6746d5d05374""]","[""src-c3cc3e42-395c-52d6-8d83-9b692c3776f8"",""src-53075282-a4e1-5929-9c6b-1f6c7e9c027c"",""src-52c57785-4d6b-5ae2-8003-066490faaa2d""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:ecuaciones-sistemas:template-16i3cef","2","[""cand-329c2a12-88d2-5dee-83c2-eb71c91f9c48"",""cand-9f5bc9e3-7723-5d32-8f3d-1bc9f55f7970""]","[""src-f5c85cd4-9f1a-5640-87bd-c266bb0e2c15"",""src-157bbbaa-1b9b-5b56-974b-f7e8f8f6466f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:ecuaciones-sistemas:template-1cvruy0","2","[""cand-3909006c-3c70-57ba-b0c6-e96eb170dde4"",""cand-9e51ef93-f774-567d-b273-fc7db62015f2""]","[""src-db38fd20-f886-52a9-af5e-4b754c16c78f"",""src-176077de-4765-5e46-814b-27f3c6180d60""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:ecuaciones-sistemas:template-1e0ff5m","3","[""cand-1a79a1ef-0c9d-539c-b2f7-08ddb5d58152"",""cand-1adecdb3-824f-5d9d-bf87-c4c5d7bf8e56"",""cand-d11a9521-4917-5944-a68b-96613302477a""]","[""src-ec36bd70-34b2-5901-9d81-712240f907d7"",""src-e2d02c46-290c-5a13-afd9-4f838061ac31"",""src-ecf8d160-f48b-58e6-951d-a030507fffbf""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:ecuaciones-sistemas:template-1q01n4a","2","[""cand-395d9426-001a-5d3f-8f17-0168f8029c19"",""cand-dfa11b79-6a0d-52d2-a089-86a715cb7381""]","[""src-8cfb103e-96a7-5a51-9b85-f5a851975077"",""src-f2fb4c66-364d-5908-ab93-bc3074ffda29""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:ecuaciones-sistemas:template-1x02ggf","3","[""cand-0dd54c3e-7038-5a9b-8a79-bde0c5d730d2"",""cand-488aade8-cdd3-5c77-84a0-93a1728575f8"",""cand-af659cd5-7d1f-505b-ac13-830098139147""]","[""src-2dae0748-c31b-5806-8136-ce78f43d5a0f"",""src-51e2d52c-c5d1-5c66-877d-98aa89eabbad"",""src-ad4c4d18-994b-520c-bd5b-f5f458b91b4a""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:ecuaciones-sistemas:template-g3jgnb","3","[""cand-750f6448-854d-5f8c-9070-36e6ec53893b"",""cand-9ffebe4a-aad0-563b-b378-1275d9d2a866"",""cand-d49a585f-20aa-5b87-ae9b-96f0ee2c30ca""]","[""src-f954e9f6-30a6-5666-a8f2-a723dc4d72cf"",""src-bd37153e-3524-5c32-a2fe-f49d4e1e70b0"",""src-77c99526-6dd2-5986-84d7-d1c75f4feb6c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:ecuaciones-sistemas:template-gtabcu","2","[""cand-8a85f601-3f5b-551f-a963-8e56674f09ed"",""cand-face625b-bd2f-5cac-8ec7-c8eca9d74d44""]","[""src-94a4235a-a9bd-5ec6-9ce3-d92e2a2c3d54"",""src-d1c05bad-e8d6-55f2-a232-a4c201d28f96""]","MATHEMATICAL_REVIEW_REQUIRED"
